id,timestamp,symbol,direction,quantity,size,price,fill_price,commission,pnl,realized_pnl
eb306b35-8058-41c3-94ed-0af607b4ab95,2025-04-30 18:36:27.473429,MINI,SELL,19.0,19.0,521.12,521.12,0.0,0.0,0.0
dac545ac-93bf-41b2-98e8-6fca359b65a5,2025-04-30 18:36:27.474661,MINI,BUY,17.0,17.0,521.085,521.085,0.0,0.5949999999994589,0.5949999999994589
644b6b47-79d4-4fc1-a91f-2fc61f2d10c4,2025-04-30 18:36:27.475566,MINI,SELL,18.0,18.0,521.09,521.09,0.0,0.0,0.0
f91c048d-8085-4d8f-97f2-cb6e1fea57b8,2025-04-30 18:36:27.476193,MINI,BUY,17.0,17.0,521.17,521.17,0.0,-1.3089999999980364,-1.3089999999980364
18a5bd81-f1da-43a3-9277-fa4ec9878554,2025-04-30 18:36:27.477001,MINI,SELL,18.0,18.0,521.08,521.08,0.0,0.0,0.0
d1efceb2-3f77-4eb1-ae6c-dda29864eeba,2025-04-30 18:36:27.477943,MINI,BUY,17.0,17.0,521.145,521.145,0.0,-1.0734285714274847,-1.0734285714274847
0cb6102d-4ac1-4db1-9039-68d22c13894e,2025-04-30 18:36:27.479041,MINI,SELL,18.0,18.0,521.25,521.25,0.0,0.0,0.0
f20856b8-78a3-4d5d-8ecd-f76241d0588a,2025-04-30 18:36:27.479744,MINI,BUY,16.0,16.0,521.31,521.31,0.0,-1.449142857141851,-1.449142857141851
f871966d-d87a-47b9-9923-07a6d8c5c074,2025-04-30 18:36:27.480635,MINI,SELL,18.0,18.0,521.3,521.3,0.0,0.0,0.0
ceda94aa-24ab-43e8-ae9e-f58a6976d08e,2025-04-30 18:36:27.481480,MINI,BUY,16.0,16.0,521.3001,521.3001,0.0,-0.323885714286007,-0.323885714286007
1da42177-b774-4d27-b2b3-ce98e81813af,2025-04-30 18:36:27.482309,MINI,SELL,18.0,18.0,521.32,521.32,0.0,0.0,0.0
e71a8f41-9ac0-4a16-8834-3b8df7f67c9c,2025-04-30 18:36:27.482912,MINI,BUY,16.0,16.0,521.38,521.38,0.0,-1.1576263736260444,-1.1576263736260444
76bfd267-36ec-4998-a243-34505ac8d72a,2025-04-30 18:36:27.483792,MINI,SELL,18.0,18.0,521.36,521.36,0.0,0.0,0.0
6f2a9024-c2f4-49b7-b75d-3f11cd089c93,2025-04-30 18:36:27.484889,MINI,BUY,16.0,16.0,521.43,521.43,0.0,-1.4191522762939712,-1.4191522762939712
