id,timestamp,symbol,direction,quantity,size,price,fill_price,commission,pnl,realized_pnl
0c94c03e-548a-4d72-bee1-17156be02288,2025-04-30 18:34:39.710309,MINI,SELL,17.0,17.0,520.9599,520.9599,0.0,0.0,0.0
dbdbd096-9ad7-4ec4-9d4e-7275daa63d87,2025-04-30 18:34:39.711252,MINI,BUY,15.0,15.0,521.09,521.09,0.0,-1.3851247157060698,-1.3851247157060698
d9f95064-655e-478e-8538-43bdd77658a1,2025-04-30 18:34:39.712844,MINI,SELL,17.0,17.0,521.29,521.29,0.0,0.0,0.0
c332dab2-1734-4824-aff8-f16151e0a2c7,2025-04-30 18:34:39.714064,MINI,BUY,15.0,15.0,521.26,521.26,0.0,-1.8643713777322546,-1.8643713777322546
5b71021a-b6aa-4c48-b047-d5a05bc6774b,2025-04-30 18:34:39.714969,MINI,SELL,17.0,17.0,521.19,521.19,0.0,0.0,0.0
02446cab-73ea-4793-9631-600d723b9a49,2025-04-30 18:34:39.716162,MINI,BUY,15.0,15.0,521.29,521.29,0.0,-1.9500473403246588,-1.9500473403246588
16f28c09-b6ec-458a-b069-86cf74bc45e1,2025-04-30 18:34:39.717019,MINI,SELL,16.0,16.0,521.1801,521.1801,0.0,0.0,0.0
56d21c3b-d650-4bd6-b82d-33f20afa7cfc,2025-04-30 18:34:39.717791,MINI,BUY,15.0,15.0,521.285,521.285,0.0,-1.7513356109606093,-1.7513356109606093
0a87abb9-b1c4-4023-ab00-36fb1dd6b2a7,2025-04-30 18:34:39.719102,MINI,SELL,16.0,16.0,521.28,521.28,0.0,0.0,0.0
61f5e126-4576-4bd7-9f63-d28af4e1930d,2025-04-30 18:34:39.720158,MINI,BUY,15.0,15.0,521.285,521.285,0.0,-1.0808013665763383,-1.0808013665763383
719f1124-cba2-4709-9b79-5efc02c65c43,2025-04-30 18:34:39.721067,MINI,SELL,16.0,16.0,521.23,521.23,0.0,0.0,0.0
5690d807-dd0f-4919-81db-db93eff5cb8c,2025-04-30 18:34:39.722179,MINI,BUY,15.0,15.0,521.23,521.23,0.0,-0.1559764430356836,-0.1559764430356836
752c2ab3-3c2d-4eb7-8149-2e6b5a95bea9,2025-04-30 18:34:39.723039,MINI,SELL,16.0,16.0,521.15,521.15,0.0,0.0,0.0
6f2a53c5-5baf-4265-beb8-9e66f9971c6a,2025-04-30 18:34:39.724293,MINI,BUY,14.0,14.0,521.28,521.28,0.0,-1.216786389308254,-1.216786389308254
339788cb-16fa-4b7d-9fd9-0a78e40f989a,2025-04-30 18:34:39.725639,MINI,SELL,16.0,16.0,521.355,521.355,0.0,0.0,0.0
7e68e5c4-b2c5-4cef-b700-b88cf89a24a6,2025-04-30 18:34:39.726473,MINI,BUY,14.0,14.0,521.3969,521.3969,0.0,-2.0291004295590938,-2.0291004295590938
2155a85e-6944-4373-b758-27bbe6c0d578,2025-04-30 18:34:39.727459,MINI,SELL,16.0,16.0,521.3099,521.3099,0.0,0.0,0.0
1724c188-4bd2-4232-9385-6a81d30aa1ab,2025-04-30 18:34:39.728695,MINI,BUY,14.0,14.0,521.2085,521.2085,0.0,0.890621458984242,0.890621458984242
e0c55b80-bc8b-4cb8-b30b-8005d22495a5,2025-04-30 18:34:39.729509,MINI,SELL,15.0,15.0,521.195,521.195,0.0,0.0,0.0
8fcb047c-a163-49ea-be7e-66fb32d6df76,2025-04-30 18:34:39.730392,MINI,BUY,14.0,14.0,521.23,521.23,0.0,0.24506141888377897,0.24506141888377897
3b110163-d93f-4345-ac8e-2d7e7932c356,2025-04-30 18:34:39.731155,MINI,SELL,15.0,15.0,521.18,521.18,0.0,0.0,0.0
df50e730-1e2d-4b91-8e5f-d3173ec23c10,2025-04-30 18:34:39.732393,MINI,BUY,14.0,14.0,521.21,521.21,0.0,0.22972972548154758,0.22972972548154758
d0669459-7733-4ff4-9a5f-2eaaa0c1a6c4,2025-04-30 18:34:39.733291,MINI,SELL,15.0,15.0,521.0,521.0,0.0,0.0,0.0
e9c0db22-a68f-42ca-bef8-5803901f7397,2025-04-30 18:34:39.734423,MINI,BUY,14.0,14.0,521.02,521.02,0.0,1.9194042993142375,1.9194042993142375
4e42703b-53d7-4d68-9666-d029ca74a733,2025-04-30 18:34:39.735228,MINI,SELL,15.0,15.0,520.96,520.96,0.0,0.0,0.0
a267d51b-0d52-4727-96bf-0c951c4c06b8,2025-04-30 18:34:39.736154,MINI,BUY,14.0,14.0,521.1099,521.1099,0.0,-0.1670169904807608,-0.1670169904807608
71642f80-3804-411b-96d1-d1211a68aeff,2025-04-30 18:34:39.737203,MINI,SELL,15.0,15.0,521.01,521.01,0.0,0.0,0.0
8e5ba3a7-8d7f-48b4-9bf5-504d423bf120,2025-04-30 18:34:39.738251,MINI,BUY,14.0,14.0,520.99,520.99,0.0,1.149352712601285,1.149352712601285
24f60376-830e-4845-8eeb-4f26cee17392,2025-04-30 18:34:39.739034,MINI,SELL,15.0,15.0,520.98,520.98,0.0,0.0,0.0
ed5795ab-dd5a-4038-87c4-c5e93194a784,2025-04-30 18:34:39.740240,MINI,BUY,13.0,13.0,520.97,520.97,0.0,0.9818937565414672,0.9818937565414672
a966a231-921c-4c07-8a9f-c90f7e2d2a71,2025-04-30 18:34:39.741063,MINI,SELL,15.0,15.0,520.92,520.92,0.0,0.0,0.0
d0965dee-ccb7-482c-ad0e-1a040ccb9752,2025-04-30 18:34:39.742053,MINI,BUY,13.0,13.0,520.96,520.96,0.0,0.6585899352793376,0.6585899352793376
