timestamp,equity,cash,positions_value
2025-04-30 18:35:05.197295,100000.0,100000.0,0.0
2024-03-26 13:30:00.000000,100000.0,100000.0,0.0
2024-03-26 13:30:00.000000,100000.0,100000.0,0.0
2024-03-26 13:30:00.000000,100000.0,100000.0,0.0
2024-03-26 13:30:00.000000,100000.0,100000.0,0.0
2024-03-26 13:30:00.000000,100000.0,100000.0,0.0
2024-03-26 13:30:00.000000,100000.0,100000.0,0.0
2024-03-26 13:31:00.000000,100000.0,100000.0,0.0
2024-03-26 13:31:00.000000,100000.0,100000.0,0.0
2024-03-26 13:31:00.000000,100000.0,100000.0,0.0
2024-03-26 13:31:00.000000,100000.0,100000.0,0.0
2024-03-26 13:31:00.000000,100000.0,100000.0,0.0
2024-03-26 13:31:00.000000,100000.0,100000.0,0.0
2024-03-26 13:32:00.000000,100000.0,100000.0,0.0
2024-03-26 13:32:00.000000,100000.0,100000.0,0.0
2024-03-26 13:32:00.000000,100000.0,100000.0,0.0
2024-03-26 13:32:00.000000,100000.0,100000.0,0.0
2024-03-26 13:32:00.000000,100000.0,100000.0,0.0
2024-03-26 13:32:00.000000,100000.0,100000.0,0.0
2024-03-26 13:33:00.000000,100000.0,100000.0,0.0
2024-03-26 13:33:00.000000,100000.0,100000.0,0.0
2024-03-26 13:33:00.000000,100000.0,100000.0,0.0
2024-03-26 13:33:00.000000,100000.0,100000.0,0.0
2024-03-26 13:33:00.000000,100000.0,100000.0,0.0
2024-03-26 13:33:00.000000,100000.0,100000.0,0.0
2024-03-26 13:34:00.000000,100000.0,100000.0,0.0
2024-03-26 13:34:00.000000,100000.0,100000.0,0.0
2024-03-26 13:34:00.000000,100000.0,100000.0,0.0
2024-03-26 13:34:00.000000,100000.0,100000.0,0.0
2024-03-26 13:34:00.000000,100000.0,100000.0,0.0
2024-03-26 13:34:00.000000,100000.0,100000.0,0.0
2024-03-26 13:35:00.000000,100000.0,100000.0,0.0
2024-03-26 13:35:00.000000,100000.0,100000.0,0.0
2024-03-26 13:35:00.000000,100000.0,100000.0,0.0
2024-03-26 13:35:00.000000,100000.0,100000.0,0.0
2024-03-26 13:35:00.000000,100000.0,100000.0,0.0
2024-03-26 13:35:00.000000,100000.0,100000.0,0.0
2024-03-26 13:36:00.000000,100000.0,100000.0,0.0
2024-03-26 13:36:00.000000,90098.72,100000.0,-9901.279999999999
2024-03-26 13:36:00.000000,90098.72,100000.0,-9901.279999999999
2024-03-26 13:36:00.000000,90098.72,100000.0,-9901.279999999999
2024-03-26 13:36:00.000000,90098.72,100000.0,-9901.279999999999
2024-03-26 13:36:00.000000,90098.72,100000.0,-9901.279999999999
2024-03-26 13:37:00.000000,90096.25,100000.0,-9903.75
2024-03-26 13:37:00.000000,90096.25,100000.0,-9903.75
2024-03-26 13:37:00.000000,90096.25,100000.0,-9903.75
2024-03-26 13:37:00.000000,90096.25,100000.0,-9903.75
2024-03-26 13:37:00.000000,90096.25,100000.0,-9903.75
2024-03-26 13:37:00.000000,90096.25,100000.0,-9903.75
2024-03-26 13:38:00.000000,90100.62,100000.0,-9899.380000000005
2024-03-26 13:38:00.000000,90100.62,100000.0,-9899.380000000005
2024-03-26 13:38:00.000000,90100.62,100000.0,-9899.380000000005
2024-03-26 13:38:00.000000,90100.62,100000.0,-9899.380000000005
2024-03-26 13:38:00.000000,90100.62,100000.0,-9899.380000000005
2024-03-26 13:38:00.000000,90100.62,100000.0,-9899.380000000005
2024-03-26 13:39:00.000000,90099.29,100000.0,-9900.710000000006
2024-03-26 13:39:00.000000,90099.29,100000.0,-9900.710000000006
2024-03-26 13:39:00.000000,90099.29,100000.0,-9900.710000000006
2024-03-26 13:39:00.000000,90099.29,100000.0,-9900.710000000006
2024-03-26 13:39:00.000000,90099.29,100000.0,-9900.710000000006
2024-03-26 13:39:00.000000,90099.29,100000.0,-9900.710000000006
2024-03-26 13:40:00.000000,90100.62,100000.0,-9899.380000000005
2024-03-26 13:40:00.000000,90100.62,100000.0,-9899.380000000005
2024-03-26 13:40:00.000000,90100.62,100000.0,-9899.380000000005
2024-03-26 13:40:00.000000,90100.62,100000.0,-9899.380000000005
2024-03-26 13:40:00.000000,90100.62,100000.0,-9899.380000000005
2024-03-26 13:40:00.000000,90100.62,100000.0,-9899.380000000005
2024-03-26 13:41:00.000000,90103.8082,100000.0,-9896.1918
2024-03-26 13:41:00.000000,90103.8082,100000.0,-9896.1918
2024-03-26 13:41:00.000000,90103.8082,100000.0,-9896.1918
2024-03-26 13:41:00.000000,90103.8082,100000.0,-9896.1918
2024-03-26 13:41:00.000000,90103.8082,100000.0,-9896.1918
2024-03-26 13:41:00.000000,90103.8082,100000.0,-9896.1918
2024-03-26 13:42:00.000000,90102.995,100000.0,-9897.005000000005
2024-03-26 13:42:00.000000,90102.995,100000.0,-9897.005000000005
2024-03-26 13:42:00.000000,90102.995,100000.0,-9897.005000000005
2024-03-26 13:42:00.000000,90102.995,100000.0,-9897.005000000005
2024-03-26 13:42:00.000000,90102.995,100000.0,-9897.005000000005
2024-03-26 13:42:00.000000,90102.995,100000.0,-9897.005000000005
2024-03-26 13:43:00.000000,90099.385,100000.0,-9900.615000000005
2024-03-26 13:43:00.000000,90099.385,100000.0,-9900.615000000005
