id,timestamp,symbol,direction,quantity,size,price,fill_price,commission,pnl,realized_pnl
c329deb9-26c4-44e6-adca-75b5d8cdb80c,2025-04-30 18:05:14.364181,MINI,SELL,19.0,19.0,521.12,521.12,0.0,0.0,0.0
e58790e8-983d-4d76-860a-51111d65181a,2025-04-30 18:05:14.365430,MINI,BUY,17.0,17.0,521.085,521.085,0.0,0.5949999999994589,0.5949999999994589
49685099-3c61-4ea6-8ecf-dda9161192a0,2025-04-30 18:05:14.366364,MINI,SELL,18.0,18.0,521.09,521.09,0.0,0.0,0.0
e2b910f7-ae3c-4873-9846-d0f945dbf5e2,2025-04-30 18:05:14.366974,MINI,BUY,17.0,17.0,521.17,521.17,0.0,-1.3089999999980364,-1.3089999999980364
11ba3ef5-7c54-4393-bf13-bcbb8a30c035,2025-04-30 18:05:14.367807,MINI,SELL,18.0,18.0,521.08,521.08,0.0,0.0,0.0
a42ac7b8-e1db-49aa-a9e6-e7db299c9876,2025-04-30 18:05:14.368719,MINI,BUY,17.0,17.0,521.145,521.145,0.0,-1.0734285714274847,-1.0734285714274847
5eeb2bee-bd58-4abd-8eb5-cbcd35363112,2025-04-30 18:05:14.369785,MINI,SELL,18.0,18.0,521.25,521.25,0.0,0.0,0.0
395a9bf4-190f-4090-b3ca-68cdf73b284c,2025-04-30 18:05:14.370479,MINI,BUY,16.0,16.0,521.31,521.31,0.0,-1.449142857141851,-1.449142857141851
48c2af65-7065-416f-ab84-d4f536a0eb08,2025-04-30 18:05:14.371350,MINI,SELL,18.0,18.0,521.3,521.3,0.0,0.0,0.0
89d0a2b8-1169-4e0b-9cf2-e817df63aace,2025-04-30 18:05:14.372175,MINI,BUY,16.0,16.0,521.3001,521.3001,0.0,-0.323885714286007,-0.323885714286007
02f80c26-05a2-4378-a974-80306a3cbbe4,2025-04-30 18:05:14.372972,MINI,SELL,18.0,18.0,521.32,521.32,0.0,0.0,0.0
c82b5ec4-80af-4429-a532-264c8536721e,2025-04-30 18:05:14.373593,MINI,BUY,16.0,16.0,521.38,521.38,0.0,-1.1576263736260444,-1.1576263736260444
f1f58da0-2ec2-4729-a516-cc8628e38a3f,2025-04-30 18:05:14.374461,MINI,SELL,18.0,18.0,521.36,521.36,0.0,0.0,0.0
e6dcdb0c-76bb-4382-a8a9-a09fc3ae98f0,2025-04-30 18:05:14.375268,MINI,BUY,16.0,16.0,521.43,521.43,0.0,-1.4191522762939712,-1.4191522762939712
2f69d805-4d66-4f68-b24e-84aeec0f7f10,2025-04-30 18:05:14.375907,MINI,SELL,17.0,17.0,521.3,521.3,0.0,0.0,0.0
10526425-8e41-4bf6-93c7-982daad1c2de,2025-04-30 18:05:14.377147,MINI,BUY,16.0,16.0,520.99,520.99,0.0,5.233454230497955,5.233454230497955
758e3b8a-f5bc-4ae6-b898-cf25d80a8fff,2025-04-30 18:05:14.378047,MINI,SELL,17.0,17.0,520.8799,520.8799,0.0,0.0,0.0
00a49983-6aa8-4315-8573-0c454879d1db,2025-04-30 18:05:14.378789,MINI,BUY,16.0,16.0,521.03,521.03,0.0,0.629590166548951,0.629590166548951
d61c7bfd-24e4-4d1d-be7c-3aa5de27db2a,2025-04-30 18:05:14.379746,MINI,SELL,17.0,17.0,521.06,521.06,0.0,0.0,0.0
ef010014-42bd-4621-af61-fd2985695a39,2025-04-30 18:05:14.380461,MINI,BUY,16.0,16.0,521.06,521.06,0.0,0.06755684940981155,0.06755684940981155
d0b52478-c109-485d-9453-41b93eed19c4,2025-04-30 18:05:14.381352,MINI,SELL,17.0,17.0,521.01,521.01,0.0,0.0,0.0
82d26787-7773-4342-944b-710af8333722,2025-04-30 18:05:14.382140,MINI,BUY,15.0,15.0,521.14,521.14,0.0,-1.5687494314119022,-1.5687494314119022
ff0acd59-e6eb-4787-a35e-5fd898261346,2025-04-30 18:05:14.382868,MINI,SELL,17.0,17.0,520.9599,520.9599,0.0,0.0,0.0
16676745-4655-4ea4-80f9-f35a2d3f8d4b,2025-04-30 18:05:14.383760,MINI,BUY,15.0,15.0,521.09,521.09,0.0,-1.3851247157060698,-1.3851247157060698
af18f6d2-49f1-4f82-969e-9bb244e2ef98,2025-04-30 18:05:14.385322,MINI,SELL,17.0,17.0,521.29,521.29,0.0,0.0,0.0
fbbf14d5-7031-4827-a9a7-300c41ab2ccf,2025-04-30 18:05:14.386543,MINI,BUY,15.0,15.0,521.26,521.26,0.0,-1.8643713777322546,-1.8643713777322546
4647c7a9-e7a5-4042-b278-4fb2166efd1b,2025-04-30 18:05:14.387477,MINI,SELL,17.0,17.0,521.19,521.19,0.0,0.0,0.0
7e443100-970c-4235-a9a3-0f8f0f452d1d,2025-04-30 18:05:14.388645,MINI,BUY,15.0,15.0,521.29,521.29,0.0,-1.9500473403246588,-1.9500473403246588
8ebef56f-7ce8-4179-8c66-a5a9f6866789,2025-04-30 18:05:14.389489,MINI,SELL,16.0,16.0,521.1801,521.1801,0.0,0.0,0.0
2b1056dd-063d-4eb9-8b6e-7dfd1f606012,2025-04-30 18:05:14.390241,MINI,BUY,15.0,15.0,521.285,521.285,0.0,-1.7513356109606093,-1.7513356109606093
b492c3d4-e860-4156-99f7-d2d5366ffeb0,2025-04-30 18:05:14.391557,MINI,SELL,16.0,16.0,521.28,521.28,0.0,0.0,0.0
0e51a6ff-6947-40d7-ab4f-96ce3c0e1811,2025-04-30 18:05:14.392595,MINI,BUY,15.0,15.0,521.285,521.285,0.0,-1.0808013665763383,-1.0808013665763383
00009166-acc0-4154-8552-d528c0b5b036,2025-04-30 18:05:14.393484,MINI,SELL,16.0,16.0,521.23,521.23,0.0,0.0,0.0
a469c93e-ffee-4233-9c0b-1e7391a83943,2025-04-30 18:05:14.394596,MINI,BUY,15.0,15.0,521.23,521.23,0.0,-0.1559764430356836,-0.1559764430356836
092a1981-2e04-408e-a10d-8e4bff7e8713,2025-04-30 18:05:14.395414,MINI,SELL,16.0,16.0,521.15,521.15,0.0,0.0,0.0
58d00251-ed0e-483d-8e48-4642c0a68148,2025-04-30 18:05:14.396636,MINI,BUY,14.0,14.0,521.28,521.28,0.0,-1.216786389308254,-1.216786389308254
6ff97b22-6beb-46fa-abcc-2bdbd92840a7,2025-04-30 18:05:14.397971,MINI,SELL,16.0,16.0,521.355,521.355,0.0,0.0,0.0
0fbdccd5-3e95-4332-8907-96665676f583,2025-04-30 18:05:14.398769,MINI,BUY,14.0,14.0,521.3969,521.3969,0.0,-2.0291004295590938,-2.0291004295590938
300f253d-9935-4be0-9539-c1d1079e7001,2025-04-30 18:05:14.399716,MINI,SELL,16.0,16.0,521.3099,521.3099,0.0,0.0,0.0
7a6dc9ff-5b8d-414b-be07-ef175ea65af5,2025-04-30 18:05:14.400962,MINI,BUY,14.0,14.0,521.2085,521.2085,0.0,0.890621458984242,0.890621458984242
406e25aa-29fb-4134-a69f-df666b6e7cf8,2025-04-30 18:05:14.401620,MINI,SELL,15.0,15.0,521.195,521.195,0.0,0.0,0.0
e7ffcced-38f7-4f7b-a31c-6016c887da37,2025-04-30 18:05:14.402382,MINI,BUY,14.0,14.0,521.23,521.23,0.0,0.24506141888377897,0.24506141888377897
982b8918-b435-4cda-a429-0180a9d79be7,2025-04-30 18:05:14.403075,MINI,SELL,15.0,15.0,521.18,521.18,0.0,0.0,0.0
255f06a1-7115-4c4e-b919-8c0f90b1fd06,2025-04-30 18:05:14.404287,MINI,BUY,14.0,14.0,521.21,521.21,0.0,0.22972972548154758,0.22972972548154758
