id,timestamp,symbol,direction,quantity,size,price,fill_price,commission,pnl,realized_pnl
fce87170-5054-4917-9a02-b77ca64e7833,2025-04-30 19:43:31.030755,MINI,SELL,19.0,19.0,521.12,521.12,0.0,0.0,0.0
52da5ed9-6812-4cec-b76c-8012cb6112a1,2025-04-30 19:43:31.032197,MINI,BUY,17.0,17.0,521.085,521.085,0.0,0.5949999999994589,0.5949999999994589
b735b4aa-43ae-4f6d-82c6-5c822830d352,2025-04-30 19:43:31.033314,MINI,SELL,18.0,18.0,521.09,521.09,0.0,0.0,0.0
bd493625-54b0-464a-89cf-f5255c94f677,2025-04-30 19:43:31.034105,MINI,BUY,17.0,17.0,521.17,521.17,0.0,-1.3089999999980364,-1.3089999999980364
123d9a75-ed20-408b-9be5-50bbb6ec7adc,2025-04-30 19:43:31.035120,MINI,SELL,18.0,18.0,521.08,521.08,0.0,0.0,0.0
96b42ca8-c6a4-4134-96dc-b3ff3b2ea608,2025-04-30 19:43:31.036401,MINI,BUY,17.0,17.0,521.145,521.145,0.0,-1.0734285714274847,-1.0734285714274847
00f0a1e9-e638-42c1-9ae0-c5660e10fdb9,2025-04-30 19:43:31.037768,MINI,SELL,18.0,18.0,521.25,521.25,0.0,0.0,0.0
cb8c5f28-1aeb-46d2-9a00-dbf8e28549dd,2025-04-30 19:43:31.038669,MINI,BUY,16.0,16.0,521.31,521.31,0.0,-1.449142857141851,-1.449142857141851
6a648e12-c34c-4cd3-b040-5145705e8b9a,2025-04-30 19:43:31.039769,MINI,SELL,18.0,18.0,521.3,521.3,0.0,0.0,0.0
265f1264-6803-495f-83d0-744e3c1e5a6c,2025-04-30 19:43:31.040824,MINI,BUY,16.0,16.0,521.3001,521.3001,0.0,-0.323885714286007,-0.323885714286007
e2fe5de1-5a13-4b72-87bb-5dbb66e25cc7,2025-04-30 19:43:31.041882,MINI,SELL,18.0,18.0,521.32,521.32,0.0,0.0,0.0
96e2506c-556c-424d-8613-cc10f68b4d51,2025-04-30 19:43:31.042725,MINI,BUY,16.0,16.0,521.38,521.38,0.0,-1.1576263736260444,-1.1576263736260444
80667dd3-14c4-404d-8802-842bf18cd1b3,2025-04-30 19:43:31.043912,MINI,SELL,18.0,18.0,521.36,521.36,0.0,0.0,0.0
0c933cb7-57d4-491d-acb8-14c3719bbd1c,2025-04-30 19:43:31.045015,MINI,BUY,16.0,16.0,521.43,521.43,0.0,-1.4191522762939712,-1.4191522762939712
9b24123f-9019-4354-8af5-9689f414ba90,2025-04-30 19:43:31.045966,MINI,SELL,17.0,17.0,521.3,521.3,0.0,0.0,0.0
d107be84-775a-4960-8c29-d60530d915e1,2025-04-30 19:43:31.047502,MINI,BUY,16.0,16.0,520.99,520.99,0.0,5.233454230497955,5.233454230497955
f136e404-db2f-44d8-a1ac-be79cdb175a8,2025-04-30 19:43:31.048534,MINI,SELL,17.0,17.0,520.8799,520.8799,0.0,0.0,0.0
5927e7be-1702-491e-b71c-731b39425667,2025-04-30 19:43:31.049465,MINI,BUY,16.0,16.0,521.03,521.03,0.0,0.629590166548951,0.629590166548951
