id,timestamp,symbol,direction,quantity,price,commission,pnl
c7485e10-3572-41a9-8a50-cdd4b9cfffe9,2025-04-30 10:20:27.826879,GOOG,BUY,86,1160.6407326935034,116.06407326935035,0.0
af57a69e-28d5-463e-b96e-bccad3739597,2025-04-30 10:20:27.837634,GOOG,SELL,86,1404.2623922274527,140.42623922274527,20951.462719919633
a17a2f8f-fdee-4fe6-8202-da7424cabd65,2025-04-30 10:20:27.838425,AAPL,BUY,100,97.10400281217795,9.710400281217796,0.0
8c93f61a-f1a6-488a-a97d-13e67f58c00e,2025-04-30 10:20:27.838715,AAPL,BUY,100,97.10400281217795,9.710400281217796,0.0
7b162d39-c6a9-4316-8cab-88cf77034d10,2025-04-30 10:20:27.839403,AAPL,SELL,100,95.68705618117278,9.568705618117278,-141.69466310051746
561fe8d1-90aa-43ae-9c54-95dbd1f79f9c,2025-04-30 10:20:27.839674,AAPL,SELL,100,95.68705618117278,9.568705618117278,-141.69466310051746
fb3d8f36-693a-424e-a456-647f01cb749c,2025-04-30 10:20:27.840282,GOOG,BUY,85,1410.4179479436004,141.04179479436004,0.0
6549aa39-40dc-480a-a963-04e73f1f0df8,2025-04-30 10:20:27.853018,GOOG,SELL,85,1615.0007896520185,161.50007896520185,17389.541545215536
a7e2b0d8-baba-47bd-85f0-4ac8e826263e,2025-04-30 10:20:27.854556,GOOG,BUY,84,1622.4738496571692,162.24738496571692,0.0
e8b3e5b3-e23f-41e2-a096-787034359387,2025-04-30 10:20:27.867419,GOOG,SELL,84,1879.7329647852646,187.97329647852646,21609.76567076001
4a9af9ef-609c-452e-9a9e-e1e9dcf70b56,2025-04-30 10:20:27.868504,GOOG,BUY,83,1889.6090646638481,188.96090646638484,0.0
9a783c6c-7510-4a29-a354-c8b127b3a580,2025-04-30 10:20:27.869657,AAPL,BUY,15,106.14957216616575,10.614957216616576,0.0
a9ae8b39-21e0-4a63-b261-63b85a8a7c4e,2025-04-30 10:20:27.872011,AAPL,SELL,15,104.34745080752796,10.434745080752798,-27.031820379566867
ca0951e0-c9bd-4ade-bea1-0c2074997926,2025-04-30 10:20:27.876261,MSFT,BUY,15,103.34586517404524,10.334586517404524,0.0
9d726f49-c173-4600-81bb-272f6bb8f74a,2025-04-30 10:20:27.878193,MSFT,SELL,15,101.95872798880727,10.195872798880728,-20.80705777856963
e884c975-baa7-461a-ab89-74087328476c,2025-04-30 10:20:27.879391,AAPL,BUY,15,103.45400193837379,10.34540019383738,0.0
39cd9823-bafc-440f-bfc1-8bf411f59d2a,2025-04-30 10:20:27.882817,AAPL,SELL,15,101.05255888928868,10.105255888928868,-36.02164573627675
9e59fc0b-74cd-4071-b04d-d3945bb435dd,2025-04-30 10:20:27.883515,GOOG,SELL,83,2190.6408706856573,219.06408706856575,24985.63989981016
770cb6b8-8619-43b7-8438-ccdf01e30c08,2025-04-30 10:20:27.885102,GOOG,BUY,83,2199.512410708425,219.95124107084249,0.0
31ed1ea9-70df-4dd2-89d9-82c2c771203b,2025-04-30 10:20:27.897411,GOOG,SELL,83,2449.2203094822808,244.9220309482281,20725.755598230044
f3a5f983-8eeb-4f81-9f4d-16e5c0b4c806,2025-04-30 10:20:27.899790,GOOG,BUY,82,2457.506179195352,245.75061791953522,0.0
6a2bd878-daf1-4a6c-8779-b651240b5c99,2025-04-30 10:20:27.901097,MSFT,BUY,17,96.59348369959882,9.659348369959883,0.0
bdfd6405-c6b3-4302-be7b-088450118644,2025-04-30 10:20:27.902594,MSFT,SELL,17,95.74187912816957,9.574187912816956,-14.47727771429723
f48436f3-22e1-484e-9fb2-521d81f43ae0,2025-04-30 10:20:27.904281,AAPL,BUY,16,95.66699303015307,9.566699303015307,0.0
bef69332-5a25-424d-8bb3-19673b697224,2025-04-30 10:20:27.907457,AAPL,SELL,16,96.20853470833573,9.620853470833573,8.664666850922686
da4883ee-1ced-4aa1-9560-6f3755e615c0,2025-04-30 10:20:27.908790,AAPL,BUY,16,97.4814611559573,9.748146115595732,0.0
b1ca246f-ac44-4148-ae00-1cd499f664fd,2025-04-30 10:20:27.911447,GOOG,SELL,82,2663.0814522601363,266.3081452260136,16857.1723913123
ac26f24d-4998-44f6-90a0-a8eca33918a7,2025-04-30 10:20:27.913295,GOOG,BUY,81,2664.613684327173,266.4613684327173,0.0
922524be-bfc3-47bc-bc91-5d47330913b5,2025-04-30 10:20:27.914478,AAPL,SELL,16,99.51981952993899,9.951981952993897,32.61373398370688
36d33c36-d078-4d6e-b1fa-822718ec845e,2025-04-30 10:20:27.917654,AAPL,BUY,35,101.18932544129618,10.118932544129617,0.0
cc7e4070-a1d3-4bc1-a67c-19cec50bd663,2025-04-30 10:20:27.923029,AAPL,SELL,35,100.56058035184822,10.056058035184822,-22.006078130678617
00600acd-612c-4ec1-b639-16590889548e,2025-04-30 10:20:27.926056,GOOG,SELL,81,2911.574541652134,291.1574541652134,20003.82944332185
1de569c7-f216-49da-a31d-baecfb76997f,2025-04-30 10:20:27.927378,MSFT,BUY,100,88.75236230374551,8.875236230374552,0.0
ab24148b-c796-46a0-aeed-488f056af7f1,2025-04-30 10:20:27.927639,MSFT,BUY,100,88.75236230374551,8.875236230374552,0.0
51db8cf1-43d8-48a5-abde-6b492e9aac9b,2025-04-30 10:20:27.928028,GOOG,BUY,75,2940.21391318167,294.021391318167,0.0
fb3fd963-87f1-4568-a7dc-08513e362e19,2025-04-30 10:20:27.929787,MSFT,SELL,100,88.07211001216083,8.807211001216084,-68.02522915846936
d91a6616-5864-421f-a706-8d28fa856b44,2025-04-30 10:20:27.930065,MSFT,SELL,100,88.07211001216083,8.807211001216084,-68.02522915846936
dbf4af56-a112-4a7b-b1af-1e13026127ba,2025-04-30 10:20:27.935797,MSFT,BUY,100,87.06362439445385,8.706362439445385,0.0
221695de-9062-42ec-9ffb-7548a8517f7d,2025-04-30 10:20:27.936086,MSFT,BUY,100,87.06362439445385,8.706362439445385,0.0
15cf80f7-7314-4e1b-8bb9-cfb514f57f9b,2025-04-30 10:20:27.941274,MSFT,SELL,100,86.6666186499451,8.66666186499451,-39.70057445087605
d5261765-63bd-475d-94ee-53b7379be11a,2025-04-30 10:20:27.941560,MSFT,SELL,100,86.6666186499451,8.66666186499451,-39.70057445087605
88ffc24f-42cd-4602-a04f-3a9d4cafcf09,2025-04-30 10:20:27.942100,GOOG,SELL,75,3234.0320986924235,323.40320986924235,22036.363913306526
a4712cfc-7ecf-40b3-8f92-fadd9d7e3b79,2025-04-30 10:20:27.943328,AAPL,BUY,100,98.89995535357589,9.88999553535759,0.0
9139db15-acce-40c5-b555-791b3f378ae3,2025-04-30 10:20:27.943631,AAPL,BUY,100,98.89995535357589,9.88999553535759,0.0
5ea33821-3099-4bd3-a72f-730483bd58ef,2025-04-30 10:20:27.944362,GOOG,BUY,74,3242.342252708004,324.23422527080044,0.0
0ecab717-01c9-425d-bbb1-9cd4d4db82e8,2025-04-30 10:20:27.946507,AAPL,SELL,100,96.22870766947676,9.622870766947676,-267.12476840991286
ddeed80b-f291-4fde-9c8e-f77c9a42cc61,2025-04-30 10:20:27.946804,AAPL,SELL,100,96.22870766947676,9.622870766947676,-267.12476840991286
ba33abcb-4ae7-46f5-b1e3-8a637eaec4a8,2025-04-30 10:20:27.951358,MSFT,BUY,100,87.28124798073719,8.728124798073718,0.0
ab5a024d-9e64-44ef-aa69-095a99bf589b,2025-04-30 10:20:27.951639,MSFT,BUY,100,87.28124798073719,8.728124798073718,0.0
d069deca-ffdb-4170-afa5-aae33e94c76c,2025-04-30 10:20:27.953632,MSFT,SELL,100,84.92381687067963,8.492381687067963,-235.74311100575613
98c65feb-4892-47ff-a42a-c20960c0467e,2025-04-30 10:20:27.953909,MSFT,SELL,100,84.92381687067963,8.492381687067963,-235.74311100575613
59257481-92b1-43bf-a141-97b9ff72071f,2025-04-30 10:20:27.955848,GOOG,SELL,74,3494.7534130066433,349.47534130066435,18678.425862099324
48277bf0-c02e-475a-b182-6dd654d68cb7,2025-04-30 10:20:27.956708,GOOG,BUY,79,3501.6423399306764,350.1642339930676,0.0
