id,timestamp,symbol,direction,quantity,price,commission,pnl
becb485c-befd-40b0-b6f3-88a85eef875f,2025-04-30 14:17:27.997216,AAPL,BUY,100,100.180913962722,10.018091396272201,0.0
01651644-5fde-4aa6-b740-8a90901eca0d,2025-04-30 14:17:27.997677,MSFT,BUY,100,98.17862348272537,9.817862348272538,0.0
25fadd7f-6385-478f-bdba-3e7bf197474e,2025-04-30 14:17:27.998221,AAPL,SELL,100,98.92115773437484,9.892115773437485,-125.97562283471575
229f829e-5d09-4dca-bc03-175cfb259b17,2025-04-30 14:17:27.999060,MSFT,SELL,100,96.8176574888811,9.681765748888111,-136.09659938442746
46d49e78-878f-4807-b7f9-f48dddbb8005,2025-04-30 14:17:28.000796,MSFT,BUY,100,98.45242797939719,9.845242797939719,0.0
b4796267-8ff2-4915-970b-7c755a0473c7,2025-04-30 14:17:28.001330,AAPL,BUY,100,99.12902331042099,9.9129023310421,0.0
7a43c117-4292-4506-9015-2191404ef00f,2025-04-30 14:17:28.002480,AAPL,SELL,100,98.25292331287498,9.8252923312875,-87.60999975460066
9adbae9a-8fce-440a-a769-06875268519c,2025-04-30 14:17:28.003293,MSFT,SELL,100,96.58611901984352,9.658611901984353,-186.63089595536633
dcd71ff5-2055-4979-8cc3-4f4b16e2d667,2025-04-30 14:17:28.005531,AAPL,BUY,100,97.10400281217795,9.710400281217796,0.0
842516be-9619-4572-84d8-fa338be0ec03,2025-04-30 14:17:28.006397,AAPL,SELL,100,95.68705618117278,9.568705618117278,-141.69466310051746
3028380a-2d59-4c29-b58d-ae9bad2c9197,2025-04-30 14:17:28.008036,MSFT,BUY,100,96.06105300591038,9.606105300591038,0.0
2f270673-c836-4f2b-b9cc-c4937d0d3cb5,2025-04-30 14:17:28.009032,AAPL,BUY,100,96.34926100317728,9.634926100317728,0.0
a1719c9a-0909-4c0e-8817-881c1d150121,2025-04-30 14:17:28.009745,AAPL,SELL,100,94.27470892143884,9.427470892143885,-207.45520817384318
72821f34-4f84-4913-8269-007ad7f2d057,2025-04-30 14:17:28.011058,MSFT,SELL,100,96.6954484907617,9.66954484907617,63.43954848513249
199090ed-fb8c-4636-abf4-6d75393fad4c,2025-04-30 14:17:28.011933,AAPL,BUY,100,96.0743219312977,9.607432193129771,0.0
5c10aa13-a59c-4d8a-bbe7-f7d7d6282cea,2025-04-30 14:17:28.012872,MSFT,BUY,100,98.91430359349533,9.891430359349533,0.0
bb704cb8-baf0-4986-9f89-94da1908bea3,2025-04-30 14:17:28.013693,AAPL,SELL,100,93.87936612961916,9.387936612961916,-219.4955801678546
920c007e-ce45-42b3-b4ed-256b05cb0d3b,2025-04-30 14:17:28.014674,MSFT,SELL,100,96.94629500832843,9.694629500832844,-196.8008585166899
