id,timestamp,symbol,direction,quantity,price,commission,pnl
145a721c-2790-4e71-b884-fd69ca458216,2025-04-30 10:26:48.495591,AAPL,BUY,100,100.180913962722,10.018091396272201,0.0
b1b24316-00eb-4982-b53a-6ffe640cd7d7,2025-04-30 10:26:48.495862,AAPL,BUY,99,100.180913962722,9.917910482309479,0.0
4a34ebad-a3a4-4a3b-9ebf-f801408744e6,2025-04-30 10:26:48.496313,MSFT,BUY,100,98.17862348272537,9.817862348272538,0.0
58f8561d-b2b5-4d69-b636-a584900e5b98,2025-04-30 10:26:48.496546,MSFT,BUY,100,98.17862348272537,9.817862348272538,0.0
99d8cb51-e6f1-419b-9f59-079934f9cde9,2025-04-30 10:26:48.496944,AAPL,SELL,100,98.92115773437484,9.892115773437485,-125.97562283471575
f6fa9665-ebef-47cd-bcf6-d6bb14679964,2025-04-30 10:26:48.497197,AAPL,SELL,99,98.92115773437484,9.79319461570311,-124.71586660636859
7a1cb8f8-0682-409f-9fa0-7f0ea92f1e0c,2025-04-30 10:26:48.497695,MSFT,SELL,100,96.8176574888811,9.681765748888111,-136.09659938442888
4cab3654-fa72-440d-b16c-1ab0979b6293,2025-04-30 10:26:48.497920,MSFT,SELL,100,96.8176574888811,9.681765748888111,-136.09659938442888
a7846ed2-1cd7-44a1-8274-4f30d54c3495,2025-04-30 10:26:48.499351,MSFT,BUY,100,98.45242797939719,9.845242797939719,0.0
120cd238-873c-48d0-8ed6-677708380592,2025-04-30 10:26:48.499584,MSFT,BUY,100,98.45242797939719,9.845242797939719,0.0
10cc7af1-cf93-4270-a9b4-ad1ae3161cd2,2025-04-30 10:26:48.499988,AAPL,BUY,100,99.12902331042099,9.9129023310421,0.0
fb4d3d42-e18c-45cf-89d3-3d5341c8fd49,2025-04-30 10:26:48.500222,AAPL,BUY,100,99.12902331042099,9.9129023310421,0.0
f80eaaf2-fb0f-4587-92d2-c879b3b2d4f7,2025-04-30 10:26:48.501189,AAPL,SELL,100,98.25292331287498,9.8252923312875,-87.60999975460209
3eb267b4-2d65-430a-9ed6-068dec798102,2025-04-30 10:26:48.501422,AAPL,SELL,100,98.25292331287498,9.8252923312875,-87.60999975460209
0f2ff9a5-8888-4aed-ae64-3f6dc258ae75,2025-04-30 10:26:48.501923,MSFT,SELL,100,96.58611901984352,9.658611901984353,-186.63089595536633
1baf4a0a-a890-4444-8295-57ec9d10e025,2025-04-30 10:26:48.502157,MSFT,SELL,100,96.58611901984352,9.658611901984353,-186.63089595536633
b2441780-5b64-4554-b92a-034a6878f7f1,2025-04-30 10:26:48.503526,AAPL,BUY,100,97.10400281217795,9.710400281217796,0.0
1e9c9760-dcdf-404b-841c-11e098cba3da,2025-04-30 10:26:48.503754,AAPL,BUY,100,97.10400281217795,9.710400281217796,0.0
e1ca054f-c0bc-4e9e-bcc9-e143e353c82c,2025-04-30 10:26:48.504409,AAPL,SELL,100,95.68705618117278,9.568705618117278,-141.69466310051746
d6340b25-a1c9-4ffd-9e3d-411592127e46,2025-04-30 10:26:48.504642,AAPL,SELL,100,95.68705618117278,9.568705618117278,-141.69466310051746
9adeb438-e22a-46d4-b3ad-2b63e43c32b3,2025-04-30 10:26:48.505673,MSFT,BUY,100,96.06105300591038,9.606105300591038,0.0
bbc72a77-6ff4-4a5b-a44b-e29d2ce55b72,2025-04-30 10:26:48.505906,MSFT,BUY,100,96.06105300591038,9.606105300591038,0.0
2f384afb-6b39-4322-9146-2b25737168dc,2025-04-30 10:26:48.506647,AAPL,BUY,100,96.34926100317728,9.634926100317728,0.0
4ac0cf71-d5e5-42cb-8bd0-a77f8ad2d914,2025-04-30 10:26:48.506872,AAPL,BUY,100,96.34926100317728,9.634926100317728,0.0
42bb5ddf-2553-4c2e-9af4-4e92cb7eb9ad,2025-04-30 10:26:48.507377,AAPL,SELL,100,94.27470892143884,9.427470892143885,-207.45520817384318
