id,timestamp,symbol,direction,quantity,size,price,fill_price,commission,pnl,realized_pnl
9bcad791-8b99-42e7-bf47-b92a0939b74a,2025-04-30 19:40:29.510832,MINI,SELL,19.0,19.0,521.12,521.12,0.0,0.0,0.0
8c4cdcfe-b20b-48cb-ac42-b4dec203f624,2025-04-30 19:40:29.512255,MINI,BUY,17.0,17.0,521.085,521.085,0.0,0.5949999999994589,0.5949999999994589
34653417-a655-45c9-ba6b-9daa5bfce9b3,2025-04-30 19:40:29.513378,MINI,SELL,18.0,18.0,521.09,521.09,0.0,0.0,0.0
34ad5065-37c8-4d8d-a0bd-c97e0e351c35,2025-04-30 19:40:29.514179,MINI,BUY,17.0,17.0,521.17,521.17,0.0,-1.3089999999980364,-1.3089999999980364
b1b06aa1-c197-487b-89ec-24f7da99b07b,2025-04-30 19:40:29.515215,MINI,SELL,18.0,18.0,521.08,521.08,0.0,0.0,0.0
f8ed68e8-a89e-4230-bbc8-b70cecd3074e,2025-04-30 19:40:29.516630,MINI,BUY,17.0,17.0,521.145,521.145,0.0,-1.0734285714274847,-1.0734285714274847
5043f73c-6f80-42ed-afc3-3ba0f31901ec,2025-04-30 19:40:29.517973,MINI,SELL,18.0,18.0,521.25,521.25,0.0,0.0,0.0
bd10c49a-9c93-4f88-85c6-10eb3995055a,2025-04-30 19:40:29.518884,MINI,BUY,16.0,16.0,521.31,521.31,0.0,-1.449142857141851,-1.449142857141851
fd94e972-cc51-4dc0-8dae-2db366a57faa,2025-04-30 19:40:29.519987,MINI,SELL,18.0,18.0,521.3,521.3,0.0,0.0,0.0
22c9169c-c626-4a2a-b147-8426ab881ea4,2025-04-30 19:40:29.521047,MINI,BUY,16.0,16.0,521.3001,521.3001,0.0,-0.323885714286007,-0.323885714286007
e47d0fa6-e571-493d-ac7c-fafa1dd3c17c,2025-04-30 19:40:29.522064,MINI,SELL,18.0,18.0,521.32,521.32,0.0,0.0,0.0
67932d00-8995-4275-8c9c-98e55505605b,2025-04-30 19:40:29.522921,MINI,BUY,16.0,16.0,521.38,521.38,0.0,-1.1576263736260444,-1.1576263736260444
4a8e8112-505b-4dc2-bfc0-a1feb0eee633,2025-04-30 19:40:29.524092,MINI,SELL,18.0,18.0,521.36,521.36,0.0,0.0,0.0
4a2691ec-c44c-495b-91b1-07ce976e8ef7,2025-04-30 19:40:29.525207,MINI,BUY,16.0,16.0,521.43,521.43,0.0,-1.4191522762939712,-1.4191522762939712
