id,timestamp,symbol,direction,quantity,size,price,fill_price,commission,pnl,realized_pnl
f3d25d5a-6cd2-40cf-95f3-1e35d590489a,2025-04-30 18:52:20.381921,MINI,SELL,19.0,19.0,521.12,521.12,0.0,0.0,0.0
8dfcf9e9-4bfc-42b8-a347-51b45cbaa4c5,2025-04-30 18:52:20.383196,MINI,BUY,17.0,17.0,521.085,521.085,0.0,0.5949999999994589,0.5949999999994589
52506088-0447-4077-9c15-465571228c43,2025-04-30 18:52:20.384122,MINI,SELL,18.0,18.0,521.09,521.09,0.0,0.0,0.0
60caa3b3-2a0f-4260-ac2d-53041f511544,2025-04-30 18:52:20.384746,MINI,BUY,17.0,17.0,521.17,521.17,0.0,-1.3089999999980364,-1.3089999999980364
b138aced-d4e9-47da-9038-279d7fae4996,2025-04-30 18:52:20.385590,MINI,SELL,18.0,18.0,521.08,521.08,0.0,0.0,0.0
c139c5fd-14a1-4ed3-9188-b04ac7d565a0,2025-04-30 18:52:20.386568,MINI,BUY,17.0,17.0,521.145,521.145,0.0,-1.0734285714274847,-1.0734285714274847
31ad771a-4d66-441a-bdf1-cff24eef26cb,2025-04-30 18:52:20.387703,MINI,SELL,18.0,18.0,521.25,521.25,0.0,0.0,0.0
43577e1e-a98b-4ec7-848d-b87ba6f83e42,2025-04-30 18:52:20.388411,MINI,BUY,16.0,16.0,521.31,521.31,0.0,-1.449142857141851,-1.449142857141851
d61e1ee9-6234-45df-af79-42a6b9a90fb2,2025-04-30 18:52:20.389345,MINI,SELL,18.0,18.0,521.3,521.3,0.0,0.0,0.0
e44decf1-55bd-45a1-851b-cf80bee4a2c6,2025-04-30 18:52:20.390212,MINI,BUY,16.0,16.0,521.3001,521.3001,0.0,-0.323885714286007,-0.323885714286007
9586215e-231f-4f88-83aa-aebdb8caca08,2025-04-30 18:52:20.391247,MINI,SELL,18.0,18.0,521.32,521.32,0.0,0.0,0.0
58790bc8-b5a8-4452-935a-34250d892dea,2025-04-30 18:52:20.391977,MINI,BUY,16.0,16.0,521.38,521.38,0.0,-1.1576263736260444,-1.1576263736260444
196abb95-676a-418d-b015-bbe868f0a91d,2025-04-30 18:52:20.393009,MINI,SELL,18.0,18.0,521.36,521.36,0.0,0.0,0.0
6e7e63b5-671f-4b48-aadd-ae6c690f5ff0,2025-04-30 18:52:20.393942,MINI,BUY,16.0,16.0,521.43,521.43,0.0,-1.4191522762939712,-1.4191522762939712
cce8bf4f-57e2-4b44-88bd-2a0d9eed392f,2025-04-30 18:52:20.394737,MINI,SELL,17.0,17.0,521.3,521.3,0.0,0.0,0.0
3751f08c-1c04-4d5e-ba6a-9221bea14f10,2025-04-30 18:52:20.396151,MINI,BUY,16.0,16.0,520.99,520.99,0.0,5.233454230497955,5.233454230497955
372dd2a8-6240-4dfd-b416-9929f2874dba,2025-04-30 18:52:20.397114,MINI,SELL,17.0,17.0,520.8799,520.8799,0.0,0.0,0.0
0961836b-33a1-4180-9c7a-509fd93a9658,2025-04-30 18:52:20.397882,MINI,BUY,16.0,16.0,521.03,521.03,0.0,0.629590166548951,0.629590166548951
a841e1c3-a7bb-4e6f-939b-a18c0c67136a,2025-04-30 18:52:20.398929,MINI,SELL,17.0,17.0,521.06,521.06,0.0,0.0,0.0
66492fa1-1b6b-4c99-ae21-a975e87826cb,2025-04-30 18:52:20.399729,MINI,BUY,16.0,16.0,521.06,521.06,0.0,0.06755684940981155,0.06755684940981155
28938350-8ca1-4c95-a520-15fc58677979,2025-04-30 18:52:20.400642,MINI,SELL,17.0,17.0,521.01,521.01,0.0,0.0,0.0
59cf76c9-ed52-40ca-8fcc-b2f980905d6a,2025-04-30 18:52:20.401468,MINI,BUY,15.0,15.0,521.14,521.14,0.0,-1.5687494314119022,-1.5687494314119022
c7ca4861-4a88-4574-b6be-fd7604228c55,2025-04-30 18:52:20.402203,MINI,SELL,17.0,17.0,520.9599,520.9599,0.0,0.0,0.0
ed772f44-5cac-4ea8-8d83-f44149de09b5,2025-04-30 18:52:20.403097,MINI,BUY,15.0,15.0,521.09,521.09,0.0,-1.3851247157060698,-1.3851247157060698
996c9599-66c3-47e2-844a-223aa99a3c4e,2025-04-30 18:52:20.404682,MINI,SELL,17.0,17.0,521.29,521.29,0.0,0.0,0.0
ca2f2972-2ca4-4874-8601-912a92ed0cb8,2025-04-30 18:52:20.405899,MINI,BUY,15.0,15.0,521.26,521.26,0.0,-1.8643713777322546,-1.8643713777322546
404154b9-f9b6-4afb-ad1d-2296bef770bb,2025-04-30 18:52:20.406898,MINI,SELL,17.0,17.0,521.19,521.19,0.0,0.0,0.0
8be3a160-2c30-463c-86bd-e1c75cf8b5f6,2025-04-30 18:52:20.408069,MINI,BUY,15.0,15.0,521.29,521.29,0.0,-1.9500473403246588,-1.9500473403246588
